date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m
2015-06-11,0.55,8.16,71.05,99.34,9.14,15.3,10.83,10.83,20.84,11.7,16.05,2.82,2.82,4.17,2.38,6.99,5.2,5.54,3.76
2015-06-12,9.16,9.19,86.88,99.25,4.92,14.2,12.53,12.54,17.8,12.88,14.75,7.04,5.44,0.64,0.38,7.68,5.81,5.16,3.57
2015-06-13,1.24,8.93,75.25,99.81,7.94,16.73,12.23,12.23,20.6,12.66,16.63,5.78,3.58,0.68,0.44,6.46,4.02,3.49,2.43
2015-06-14,9.69,10.32,88.12,99.6,5.23,15.77,14.28,14.29,19.06,13.83,16.37,5.22,4.24,0.98,0.54,6.2,4.77,4.34,3.19
2015-06-15,2.07,12.31,84.88,99.31,9.45,18.62,17.03,17.03,24.19,14.74,19.72,3.11,1.94,1.17,0.74,4.29,2.68,3.02,2.07
2015-06-16,5.95,10.46,76.31,99.46,8.07,18.04,14.49,14.49,22.72,14.65,18.84,8.61,6.5,1.6,0.97,10.21,7.47,6.94,4.84
2015-06-17,1.26,8.51,71.9,100.02,6.23,16.72,11.53,11.53,19.91,13.68,16.63,4.73,2.21,3.44,2.7,8.17,4.91,5.49,3.78
2015-06-18,0.74,10.16,75.01,99.35,10.25,18.37,13.96,13.96,23.76,13.51,18.64,6.43,4.5,1.05,0.91,7.47,5.41,5.14,3.67
2015-06-19,2.75,7.48,63.47,99.83,7.28,16.89,9.38,9.39,20.74,13.46,16.55,7.71,6.55,0.26,0.11,7.97,6.66,3.88,2.92
2015-06-20,0.26,8.51,70.51,99.44,10.25,17.39,11.3,11.3,21.2,10.95,16.84,3.87,3.23,1.35,0.86,5.22,4.09,3.5,2.76
2015-06-21,0.12,10.79,74.26,98.89,9.25,19.33,14.95,14.95,24.47,15.22,19.69,8.52,6.28,1.76,1.09,10.28,7.38,6.56,4.47
2015-06-22,5.62,10.37,68.86,99.35,11.01,20.08,14.37,14.37,25.41,14.39,20.35,8.97,5.67,2.42,1.93,11.39,7.59,5.66,3.9
2015-06-23,7.18,11.05,77.61,98.9,6.99,18.63,15.07,15.08,21.24,14.25,19.36,10.25,7.44,6.72,4.46,16.97,11.9,11.42,8.03
2015-06-24,0.27,8.67,64.96,99.83,11.87,18.43,11.81,11.81,23.91,12.04,18.5,4.48,2.84,2.31,1.89,6.8,4.73,4.67,3.25
2015-06-25,0.75,9.57,70.41,99.71,7.88,18.52,13.26,13.26,22.64,14.77,18.76,5.33,2.77,0.16,0.26,5.48,3.03,2.57,1.74
2015-06-26,0.32,9.19,68.64,99.82,7.39,18.93,12.59,12.59,22.34,14.95,18.54,1.62,1.06,3.21,1.97,4.83,3.03,3.73,2.59
2015-06-27,15.18,9.16,79.16,99.47,4.36,15.94,12.43,12.43,18.06,13.69,16.17,8.56,7.83,5.48,3.25,14.04,11.08,10.65,8.22
2015-06-28,16.01,9.16,87.53,98.79,3.59,14.78,12.48,12.48,16.47,12.89,14.51,9.47,7.85,2.96,2.06,12.43,9.91,7.01,5.42
2015-06-29,0.25,9.39,73.02,99.19,9.86,17.79,12.9,12.9,22.5,12.64,17.79,4.49,2.78,1.42,1.06,5.91,3.84,3.96,2.69
2015-06-30,2.4,10.62,84.96,99.01,4.76,16.99,14.76,14.76,19.2,14.44,17.31,6.01,4.8,1.82,1.23,7.83,6.02,5.06,3.65
2015-07-01,0.85,10.1,79.02,98.94,6.71,17.38,13.96,13.96,20.95,14.24,17.66,4.52,4.14,4.67,2.66,9.19,6.81,7.34,5.02
2015-07-02,0.07,7.53,62.64,99.52,9.44,17.27,9.49,9.49,21.42,11.97,16.79,4.09,2.25,2.61,2.11,6.7,4.36,4.55,3.2
2015-07-03,0.0,6.9,56.56,99.53,9.6,17.54,8.23,8.24,21.33,11.73,17.05,5.78,3.58,0.67,0.64,6.45,4.22,3.22,2.36
2015-07-04,0.52,8.39,57.89,99.43,10.67,19.43,11.05,11.05,24.92,14.26,19.76,3.88,1.9,1.29,0.99,5.17,2.88,3.08,2.17
2015-07-05,1.08,10.41,67.3,99.93,10.33,20.32,14.58,14.58,25.43,15.1,20.87,3.21,1.28,1.77,1.52,4.97,2.8,3.49,2.34
2015-07-06,0.11,11.61,70.04,99.72,7.9,21.46,16.21,16.21,25.73,17.83,21.96,5.09,3.96,1.82,1.49,6.92,5.45,3.57,2.54
2015-07-07,4.12,13.64,85.35,99.22,8.62,20.57,18.63,18.63,25.74,17.12,21.26,5.69,4.68,5.14,2.8,10.83,7.48,8.08,5.45
2015-07-08,1.45,8.62,67.65,99.82,7.87,18.61,11.66,11.67,21.5,13.64,17.76,6.54,4.92,1.32,0.91,7.86,5.83,4.15,3.21
2015-07-09,0.92,9.17,69.76,99.46,6.35,18.05,12.55,12.55,21.87,15.53,18.19,4.99,2.97,1.33,0.96,6.32,3.93,3.29,2.39
2015-07-10,1.28,9.35,62.35,99.8,11.32,20.49,12.91,12.91,25.61,14.29,20.36,5.15,3.24,1.33,1.06,6.48,4.3,3.68,2.58
2015-07-11,1.1,10.3,61.19,99.99,10.53,21.83,14.42,14.42,27.14,16.61,22.27,2.07,1.27,2.48,1.76,4.55,3.03,3.58,2.45
2015-07-12,0.02,10.88,63.86,99.7,7.44,21.81,15.23,15.24,25.85,18.41,22.41,2.61,1.89,1.27,0.97,3.89,2.86,2.77,1.96
2015-07-13,0.6,11.87,65.42,98.93,8.28,23.04,16.42,16.42,27.22,18.93,23.31,5.94,4.55,0.42,0.28,6.36,4.83,3.77,2.75
2015-07-14,3.87,14.16,85.33,98.13,5.54,21.49,19.1,19.1,24.21,18.68,21.69,8.18,6.02,2.09,1.65,10.27,7.67,5.14,3.52
2015-07-15,1.81,7.07,55.33,99.35,9.55,19.06,8.44,8.45,22.66,13.1,17.73,8.71,7.12,2.57,1.91,11.28,9.02,6.15,4.78
2015-07-16,1.8,8.6,65.52,99.9,8.63,19.22,11.61,11.61,22.35,13.72,18.24,2.96,1.52,3.26,2.81,6.22,4.34,4.52,3.45
2015-07-17,4.53,12.09,86.42,99.26,5.15,19.14,16.62,16.62,21.07,15.93,19.13,3.67,2.75,4.06,3.22,7.74,5.97,6.13,4.26
2015-07-18,0.91,14.42,75.85,99.07,9.25,23.68,19.56,19.56,28.64,19.39,24.09,5.81,3.09,1.92,1.48,7.73,4.57,5.21,3.31
2015-07-19,1.44,14.87,75.93,98.81,9.08,23.92,19.97,19.97,29.1,20.02,24.54,4.13,3.73,6.24,3.53,10.37,7.26,7.86,5.16
2015-07-20,0.41,11.58,67.2,98.68,10.0,22.45,16.0,16.0,26.89,16.89,22.43,4.23,2.67,4.16,3.11,8.4,5.78,6.48,4.49
2015-07-21,0.83,10.46,64.42,98.6,6.69,21.54,14.18,14.18,24.77,18.08,21.46,4.1,3.41,5.82,3.92,9.92,7.33,7.76,5.53
2015-07-22,0.12,8.75,59.7,99.12,9.17,20.4,11.74,11.74,24.39,15.21,19.88,2.35,3.35,6.15,3.88,8.5,7.22,7.6,5.64
2015-07-23,1.17,8.42,56.99,99.44,10.87,20.42,11.16,11.17,25.26,14.38,20.07,3.19,2.4,3.72,2.49,6.9,4.88,5.69,4.01
2015-07-24,0.8,9.44,56.31,99.51,11.5,22.18,12.73,12.73,27.28,15.78,22.14,4.14,1.7,1.85,1.51,5.98,3.22,3.43,2.34
2015-07-25,2.07,13.36,73.43,99.26,7.97,22.96,18.39,18.39,27.8,19.82,23.41,5.63,4.29,4.87,2.88,10.49,7.17,6.87,4.59
2015-07-26,1.86,11.71,64.74,99.39,10.35,23.44,16.29,16.29,28.23,17.88,23.34,5.02,2.91,0.17,0.32,5.19,3.24,2.02,1.41
2015-07-27,0.03,11.05,54.64,99.61,10.52,24.7,15.42,15.42,30.11,19.59,25.25,3.57,1.83,0.74,0.62,4.31,2.44,2.59,1.79
2015-07-28,0.02,11.47,53.85,99.62,11.22,25.82,16.0,16.0,31.22,20.0,26.13,3.03,1.72,1.25,1.0,4.28,2.72,2.63,1.8
2015-07-29,0.09,12.24,56.16,99.3,8.27,26.19,16.93,16.93,30.55,22.28,26.45,6.01,4.35,1.74,1.22,7.75,5.57,4.72,3.26
2015-07-30,0.63,11.74,58.07,99.02,7.89,24.97,16.05,16.06,29.09,21.2,25.14,5.34,4.12,5.56,3.74,10.9,7.86,8.16,5.65
2015-07-31,1.68,10.69,59.5,99.01,9.72,23.21,14.74,14.74,27.78,18.06,23.18,5.16,3.08,4.21,3.47,9.36,6.56,7.09,4.9
2015-08-01,0.71,10.04,62.06,99.02,8.56,21.84,13.8,13.8,25.62,17.05,21.46,2.8,3.16,4.69,3.09,7.49,6.24,6.49,4.71
2015-08-02,5.65,11.41,63.42,98.86,10.55,22.99,15.54,15.54,28.16,17.61,23.16,7.63,5.62,4.74,3.25,12.38,8.87,8.19,5.78
2015-08-03,2.88,10.71,63.9,98.62,7.95,22.14,14.5,14.5,25.94,17.99,21.97,11.76,9.6,3.68,2.27,15.44,11.87,7.67,5.68
2015-08-04,2.25,10.08,68.55,99.17,5.73,20.16,13.96,13.96,22.77,17.04,19.94,3.06,2.73,3.56,2.22,6.62,4.94,5.31,3.74
2015-08-05,0.98,9.15,66.5,99.53,7.61,19.77,12.53,12.53,22.97,15.37,18.94,2.1,2.34,5.82,3.72,7.92,6.06,6.64,4.88
2015-08-06,0.42,8.7,60.59,99.63,9.38,20.21,11.75,11.76,24.37,14.99,19.64,4.03,2.46,1.49,1.07,5.53,3.53,3.16,2.15
2015-08-07,0.28,9.61,65.46,99.56,8.16,20.67,13.27,13.27,23.69,15.53,19.98,2.57,1.06,3.5,2.78,6.08,3.84,4.67,3.37
2015-08-08,0.06,9.73,66.86,99.75,5.98,20.25,13.46,13.46,23.06,17.08,19.87,3.34,3.19,3.26,2.15,6.6,5.33,5.02,3.75
2015-08-09,0.0,9.61,63.79,99.77,8.93,21.06,13.25,13.25,24.92,15.98,20.43,1.31,1.27,2.5,1.94,3.81,3.21,3.11,2.4
2015-08-10,8.33,11.34,75.48,99.2,8.51,20.45,15.66,15.66,25.52,17.01,20.27,1.82,1.43,1.79,1.45,3.6,2.88,2.58,1.98
2015-08-11,3.17,11.79,74.41,98.96,7.4,21.28,16.34,16.34,25.28,17.88,21.1,4.62,3.41,3.8,2.69,8.42,6.1,6.75,4.91
2015-08-12,0.61,9.29,65.7,99.53,7.94,20.1,12.56,12.56,23.55,15.61,19.37,3.15,3.32,6.03,3.92,9.18,7.24,7.22,5.41
2015-08-13,0.05,10.25,67.88,99.68,11.43,21.05,14.1,14.1,25.22,13.8,20.44,5.74,3.0,3.07,2.83,8.81,5.83,6.14,4.36
2015-08-14,7.24,14.38,87.09,99.68,5.35,21.23,19.62,19.62,24.3,18.95,21.86,4.76,4.53,4.69,2.66,9.45,7.2,7.07,4.7
2015-08-15,3.51,12.99,70.81,99.93,9.29,23.43,18.02,18.02,28.33,19.04,23.66,2.91,1.54,1.45,0.99,4.36,2.53,2.78,1.82
2015-08-16,0.08,13.05,67.89,99.9,9.08,24.2,18.1,18.1,28.81,19.72,24.43,4.62,3.08,3.72,2.24,8.34,5.33,5.82,3.98
2015-08-17,0.28,13.56,66.72,99.67,8.94,25.05,18.66,18.67,29.87,20.93,25.32,3.31,2.69,4.32,2.47,7.63,5.16,6.27,4.25
2015-08-18,1.12,14.7,80.75,99.45,4.0,23.24,19.93,19.93,25.58,21.58,23.43,2.93,1.97,2.42,1.48,5.35,3.45,3.51,2.42
2015-08-19,1.87,14.78,77.34,99.16,7.3,24.22,19.96,19.96,28.02,20.73,24.18,2.78,2.41,4.14,2.39,6.92,4.8,5.29,3.7
2015-08-20,6.93,13.86,79.75,98.96,4.87,22.01,18.68,18.68,23.99,19.12,22.59,2.64,2.21,7.75,4.95,10.4,7.17,9.1,6.42
2015-08-21,1.82,9.73,67.47,99.81,6.9,20.63,13.51,13.51,23.06,16.16,19.73,4.24,3.67,4.39,2.7,8.63,6.37,6.03,4.58
2015-08-22,1.28,8.6,58.48,100.13,8.38,20.83,11.59,11.59,24.71,16.33,20.1,3.55,2.41,0.78,0.76,4.34,3.18,2.5,1.91
2015-08-23,0.07,10.01,66.13,99.52,8.56,20.81,13.82,13.82,24.41,15.84,20.46,4.82,2.86,2.3,1.81,7.13,4.67,4.93,3.81
2015-08-24,0.35,10.04,65.03,98.98,5.92,21.19,13.77,13.77,23.87,17.95,20.69,4.1,3.77,5.97,4.4,10.07,8.17,7.7,5.93
2015-08-25,0.15,8.64,65.75,99.24,6.26,19.4,11.6,11.6,21.26,15.0,18.15,1.83,2.52,4.79,3.25,6.61,5.77,5.77,4.53
2015-08-26,0.27,9.21,73.11,99.62,6.9,18.49,12.68,12.68,21.1,14.2,17.55,2.91,2.63,4.28,2.95,7.18,5.58,5.78,4.45
2015-08-27,0.26,9.12,72.59,100.0,7.5,18.51,12.57,12.58,21.71,14.21,17.56,3.13,2.34,2.88,1.88,6.01,4.22,4.27,3.14
2015-08-28,0.76,9.62,70.88,100.19,8.55,19.21,13.4,13.4,23.22,14.67,18.82,5.83,3.5,0.15,0.04,5.98,3.54,3.46,2.44
2015-08-29,1.67,10.74,71.61,100.01,6.99,20.22,15.08,15.08,23.59,16.6,20.38,3.77,1.79,1.57,1.29,5.35,3.08,3.48,2.3
2015-08-30,0.29,11.79,71.15,99.75,7.22,21.88,16.49,16.49,25.69,18.47,21.96,5.65,3.2,1.14,0.84,6.79,4.05,3.32,2.21
2015-08-31,1.93,13.06,74.75,99.64,9.47,22.38,18.08,18.08,28.16,18.69,22.8,3.24,2.06,3.47,1.98,6.71,4.04,4.91,3.27
2015-09-01,0.83,12.61,72.17,99.77,9.93,22.62,17.55,17.55,28.06,18.13,22.83,4.32,2.17,1.6,1.18,5.92,3.34,3.61,2.44
2015-09-02,0.66,13.48,69.51,99.54,9.21,23.9,18.55,18.55,29.08,19.87,24.52,2.27,1.6,2.61,2.08,4.88,3.67,3.98,2.66
2015-09-03,1.88,14.66,78.82,99.44,5.42,23.25,19.9,19.9,26.99,21.57,23.78,3.95,1.96,0.69,0.56,4.63,2.52,2.41,1.51
2015-09-04,0.32,11.52,65.52,99.91,6.68,22.95,15.72,15.72,26.83,20.16,22.97,1.93,2.82,5.67,3.03,7.6,5.85,6.84,4.75
2015-09-05,0.56,13.53,73.69,100.05,9.19,23.68,18.62,18.62,28.5,19.31,23.68,3.58,2.32,3.63,2.16,7.21,4.48,4.74,3.36
2015-09-06,2.52,14.48,75.46,99.88,8.22,24.24,19.77,19.77,28.4,20.19,24.39,3.63,2.05,3.54,2.05,7.17,4.1,5.17,3.37
2015-09-07,0.11,14.62,68.42,99.52,8.65,25.68,19.83,19.83,30.68,22.02,26.12,4.15,3.31,5.7,3.58,9.85,6.88,7.64,5.13
2015-09-08,3.99,15.45,78.4,99.32,4.96,24.19,20.71,20.71,27.56,22.6,24.72,7.12,4.34,2.07,1.4,9.19,5.75,5.22,3.33
2015-09-09,2.33,11.78,68.02,99.15,7.47,22.59,15.92,15.92,25.51,18.03,22.58,4.03,2.87,5.39,3.51,9.43,6.38,7.43,5.39
2015-09-10,0.6,7.95,53.82,99.39,7.49,20.84,10.15,10.16,23.99,16.5,20.05,3.83,3.76,1.84,1.24,5.67,5.0,4.07,3.17
2015-09-11,1.81,8.61,60.98,99.21,7.48,20.1,11.53,11.53,22.91,15.43,19.3,5.64,4.73,1.73,1.15,7.37,5.88,4.0,3.21
2015-09-12,20.68,8.73,82.79,99.12,2.35,16.44,11.74,11.75,15.8,13.45,14.68,3.18,3.41,7.19,5.42,10.38,8.83,8.49,6.71
2015-09-13,13.07,7.88,77.34,98.97,4.21,15.77,10.2,10.2,16.41,12.2,14.12,2.26,2.36,7.82,5.5,10.08,7.86,8.81,6.92
2015-09-14,1.8,8.18,65.39,99.81,11.12,18.01,10.85,10.85,23.24,12.12,17.48,3.05,2.75,6.39,4.43,9.44,7.18,7.6,5.56
2015-09-15,0.75,10.24,68.37,100.49,11.53,20.39,14.34,14.34,26.38,14.85,20.45,4.19,1.39,4.21,3.52,8.4,4.91,6.36,4.27
2015-09-16,0.17,10.93,67.85,100.5,9.32,21.36,15.38,15.38,26.51,17.18,21.62,2.4,1.56,3.04,2.34,5.44,3.9,4.42,3.08
2015-09-17,0.98,11.01,69.33,99.93,9.45,20.94,15.4,15.4,26.25,16.8,21.29,4.21,2.55,3.03,2.44,7.23,4.99,5.37,3.51
2015-09-18,0.61,11.19,71.23,99.35,8.54,20.62,15.57,15.57,25.63,17.1,21.02,5.71,4.68,3.49,1.94,9.21,6.62,6.35,4.19
2015-09-19,4.71,11.09,76.93,98.89,9.58,19.22,15.15,15.15,24.14,14.57,19.56,9.79,8.17,5.27,3.12,15.06,11.29,10.04,7.29
2015-09-20,2.84,7.18,63.88,100.12,7.87,17.28,8.97,8.98,19.84,11.97,15.85,6.38,4.29,0.22,0.1,6.6,4.39,2.75,2.0
2015-09-21,0.08,7.9,67.65,100.33,6.08,17.1,10.44,10.44,20.06,13.97,16.46,4.86,4.39,1.53,1.28,6.4,5.67,5.01,4.01
2015-09-22,0.19,9.02,72.82,100.35,8.06,17.8,12.39,12.4,21.76,13.7,17.39,3.0,1.9,2.31,1.79,5.31,3.69,3.21,2.48
2015-09-23,0.23,9.32,68.84,100.56,9.9,18.77,12.85,12.85,23.99,14.09,18.83,2.88,2.03,0.2,0.23,3.07,2.25,1.52,1.18
2015-09-24,1.26,10.77,79.23,100.77,7.29,19.08,15.25,15.25,22.84,15.55,18.92,4.42,3.14,2.62,1.65,7.04,4.79,4.83,3.48
2015-09-25,0.14,9.07,70.63,100.81,6.25,18.58,12.5,12.5,21.57,15.32,18.03,1.85,1.51,5.4,3.94,7.25,5.45,6.19,4.76
2015-09-26,0.27,8.09,68.25,100.95,7.67,17.42,10.75,10.75,20.9,13.23,16.79,2.18,1.93,6.19,4.32,8.37,6.25,7.08,5.36
2015-09-27,0.21,9.14,71.26,100.46,7.14,18.06,12.55,12.56,21.71,14.57,17.95,3.18,3.35,3.48,2.09,6.66,5.44,5.13,3.71
2015-09-28,2.35,12.07,84.83,99.82,5.75,19.25,16.86,16.86,22.58,16.83,19.49,3.33,2.93,5.2,2.99,8.53,5.92,6.64,4.51
2015-09-29,7.61,12.17,90.96,99.46,6.62,18.21,16.87,16.87,21.79,15.16,18.45,8.49,6.72,3.05,2.26,11.55,8.99,6.06,4.22
2015-09-30,3.81,5.97,60.64,99.98,6.68,15.07,5.66,5.69,17.02,10.34,13.76,3.76,3.63,8.04,5.78,11.81,9.41,9.92,7.83
2015-10-01,0.18,4.87,58.41,100.7,7.8,13.51,3.25,3.28,15.6,7.79,11.37,2.66,2.95,8.42,6.51,11.08,9.46,9.9,7.78
2015-10-02,0.27,4.47,57.7,101.02,5.22,12.47,2.0,2.05,12.82,7.6,10.31,3.26,3.01,10.56,7.82,13.83,10.83,11.57,9.18
2015-10-03,0.76,4.97,63.99,100.91,3.04,12.18,3.5,3.53,11.58,8.54,10.33,4.47,4.15,10.36,8.09,14.83,12.24,13.12,10.57
2015-10-04,0.44,6.62,73.19,100.6,4.74,13.96,7.88,7.89,15.24,10.5,12.58,5.39,4.71,4.84,3.3,10.23,8.02,7.12,5.75
2015-10-05,0.48,7.59,76.46,100.25,5.15,14.97,9.85,9.85,17.03,11.88,13.93,3.99,3.26,0.69,0.42,4.68,3.69,2.59,2.09
2015-10-06,0.1,8.11,79.3,99.86,5.31,14.83,10.77,10.78,17.48,12.16,14.32,4.41,3.25,1.21,0.7,5.63,3.94,3.13,2.21
2015-10-07,1.15,8.19,79.54,99.78,8.65,14.56,10.88,10.88,18.92,10.27,14.42,3.91,2.72,4.11,2.84,8.02,5.56,5.83,4.13
2015-10-08,3.52,6.41,73.0,99.91,6.12,13.23,7.2,7.21,15.23,9.11,12.01,3.74,3.15,3.92,3.19,7.66,6.34,5.82,4.7
2015-10-09,4.66,8.1,83.77,99.25,6.69,13.67,10.39,10.39,16.04,9.35,13.37,7.98,6.98,3.33,2.27,11.32,9.25,7.17,5.47
2015-10-10,1.26,5.93,69.43,99.91,7.32,12.85,6.13,6.14,15.53,8.21,11.6,7.77,5.56,1.51,1.39,9.28,6.94,5.11,3.81
2015-10-11,0.3,7.75,69.22,98.88,9.14,15.37,9.91,9.91,20.84,11.7,15.58,3.46,3.42,9.0,6.22,12.46,9.64,10.2,7.56
2015-10-12,3.21,8.44,68.57,98.3,8.01,16.35,11.08,11.08,21.08,13.07,16.96,2.75,3.18,8.28,4.95,11.03,8.12,9.69,6.78
2015-10-13,2.81,8.43,79.74,97.77,4.35,14.64,10.92,10.92,16.23,11.88,14.5,4.6,4.63,8.18,5.72,12.78,10.35,10.7,8.35
2015-10-14,0.26,5.76,72.29,98.95,5.49,11.78,5.46,5.47,13.15,7.66,10.41,3.17,3.26,6.42,4.25,9.58,7.51,7.54,5.82
2015-10-15,2.14,6.38,73.65,99.09,9.69,12.13,7.07,7.08,17.25,7.56,11.68,7.88,6.84,6.86,4.53,14.74,11.37,10.24,7.8
2015-10-16,1.52,5.52,77.99,99.56,7.29,10.16,4.99,5.0,12.29,5.0,8.75,5.48,4.36,6.09,4.81,11.57,9.16,8.66,6.76
2015-10-17,0.86,3.48,69.37,100.33,3.32,7.03,-1.31,-1.26,5.67,2.35,3.9,3.12,2.41,5.29,3.69,8.41,6.1,6.76,5.17
2015-10-18,0.39,3.16,67.53,100.75,3.94,6.07,-2.5,-2.45,5.13,1.2,2.98,5.61,4.86,0.67,0.59,6.28,5.45,3.91,3.15
2015-10-19,1.6,4.53,62.96,100.27,13.04,9.49,2.04,2.07,14.63,1.59,9.11,12.62,9.81,2.17,1.71,14.79,11.52,10.56,8.02
2015-10-20,1.23,7.48,78.32,99.87,4.58,12.6,9.54,9.54,16.03,11.44,13.28,10.11,7.37,2.18,1.49,12.28,8.85,8.35,5.91
2015-10-21,2.06,7.64,85.84,100.24,4.05,12.07,9.8,9.8,14.69,10.64,12.26,7.58,5.83,1.74,1.07,9.32,6.9,5.2,3.77
2015-10-22,1.03,6.72,75.05,100.0,7.68,12.11,7.75,7.76,14.84,7.16,12.31,3.97,2.91,7.78,5.17,11.74,8.08,9.31,6.77
2015-10-23,0.24,3.93,66.28,100.75,6.77,8.5,0.36,0.4,9.47,2.7,6.33,6.59,4.62,2.49,2.35,9.08,6.97,5.8,4.39
2015-10-24,4.72,6.87,81.83,99.57,6.73,10.98,7.87,7.88,14.59,7.86,11.29,6.01,3.94,6.84,5.13,12.85,9.07,8.97,6.56
2015-10-25,1.05,5.4,72.39,100.1,7.58,9.88,4.66,4.67,13.2,5.62,9.6,6.61,5.26,5.3,3.72,11.91,8.98,8.77,6.66
2015-10-26,0.29,4.79,76.06,101.18,5.32,7.98,3.35,3.36,10.55,5.24,7.28,4.04,2.6,0.84,0.85,4.88,3.45,2.9,2.29
2015-10-27,0.0,4.95,72.33,101.06,5.66,8.77,3.77,3.78,11.6,5.94,8.48,5.55,4.21,3.78,2.92,9.34,7.13,6.53,5.19
2015-10-28,27.83,8.07,91.73,98.83,6.18,10.99,10.37,10.37,15.27,9.09,11.87,7.33,7.55,6.43,3.58,13.76,11.13,10.79,7.76
2015-10-29,5.98,5.52,78.22,98.05,6.07,8.79,4.37,4.39,12.91,6.84,8.48,6.22,6.66,9.84,6.38,16.05,13.04,13.58,10.66
2015-10-30,1.19,4.21,70.57,99.66,5.41,6.95,1.21,1.24,9.41,4.0,6.27,8.98,6.9,2.4,1.94,11.38,8.84,5.46,4.1
2015-10-31,2.75,4.78,73.84,99.77,5.59,7.1,2.95,2.96,10.17,4.58,7.47,7.44,5.07,1.08,0.9,8.51,5.97,4.83,3.53
2015-11-01,4.0,6.65,82.21,98.85,4.71,9.79,7.7,7.7,13.04,8.33,10.62,6.83,6.14,7.63,4.9,14.46,11.04,11.25,8.04
2015-11-02,0.41,6.11,81.32,99.81,6.67,9.17,6.62,6.62,13.37,6.69,9.65,5.61,2.55,2.64,2.16,8.25,4.72,4.81,3.16
2015-11-03,0.02,7.23,81.45,100.11,9.85,10.74,9.12,9.12,18.06,8.2,12.2,7.58,4.67,1.18,0.86,8.76,5.52,4.89,3.21
2015-11-04,0.16,7.59,86.22,100.31,8.03,10.71,9.86,9.86,17.17,9.14,12.09,3.49,2.01,2.29,1.35,5.78,3.36,3.77,2.44
2015-11-05,0.53,9.4,92.05,99.85,7.55,12.8,12.96,12.96,18.39,10.84,14.29,4.88,2.99,3.85,2.25,8.73,5.25,5.99,3.68
2015-11-06,2.58,8.2,84.93,98.97,9.02,11.9,10.53,10.53,16.87,7.86,13.3,10.35,7.85,6.2,3.9,16.55,11.76,11.11,7.57
2015-11-07,3.45,5.25,81.74,99.91,5.45,7.54,4.42,4.43,10.27,4.82,7.36,3.18,2.48,5.52,4.13,8.7,6.61,7.1,5.16
2015-11-08,0.53,4.47,77.63,100.77,6.07,6.58,2.29,2.3,9.66,3.58,5.92,5.09,2.99,3.22,2.84,8.31,5.83,6.32,4.56
2015-11-09,0.34,4.51,79.06,100.71,8.56,5.96,2.34,2.35,10.53,1.97,5.77,4.82,3.37,1.19,0.8,6.01,4.17,3.79,2.82
2015-11-10,3.91,6.05,92.88,99.8,7.44,7.37,6.36,6.36,11.57,4.13,7.56,2.41,2.16,4.26,2.93,6.67,5.09,5.61,4.08
2015-11-11,2.64,6.23,88.41,99.36,5.19,8.26,6.84,6.85,11.48,6.29,8.65,4.39,2.56,1.38,1.03,5.77,3.59,4.04,2.82
2015-11-12,3.97,6.31,87.23,97.92,5.27,8.33,6.8,6.8,11.6,6.32,8.82,11.59,10.07,6.33,4.01,17.92,14.08,12.53,9.55
2015-11-13,2.62,4.78,79.09,98.34,5.61,6.63,2.83,2.84,8.7,3.09,6.26,6.73,5.37,9.64,7.49,16.37,12.86,14.11,11.3
2015-11-14,0.88,3.67,75.47,100.08,6.37,4.35,-0.54,-0.52,6.94,0.57,3.42,2.82,2.68,6.63,4.49,9.45,7.17,7.9,5.94
2015-11-15,0.05,5.36,86.93,100.11,8.68,6.09,4.65,4.65,11.93,3.24,6.8,4.84,3.73,4.77,2.85,9.6,6.58,7.29,4.9
2015-11-16,0.89,5.31,87.04,100.53,5.57,6.48,4.58,4.58,10.44,4.87,6.7,7.04,4.76,2.36,1.9,9.4,6.66,4.69,3.27
2015-11-17,0.59,4.52,78.11,100.79,5.46,5.85,2.32,2.34,8.94,3.48,5.98,1.61,2.13,8.8,6.11,10.41,8.24,9.36,7.04
2015-11-18,0.9,6.47,85.19,99.84,5.05,8.59,7.4,7.41,12.25,7.2,9.83,5.0,3.34,7.92,5.1,12.92,8.44,9.44,6.18
2015-11-19,1.93,6.94,81.98,99.11,8.98,9.89,7.83,7.84,13.61,4.63,11.34,3.43,2.63,10.56,7.56,13.99,10.19,12.53,8.69
2015-11-20,0.38,3.28,68.04,100.04,3.81,3.88,-2.06,-2.01,5.25,1.44,3.28,10.19,8.6,2.92,2.25,13.1,10.85,8.89,6.77
2015-11-21,2.36,3.82,76.2,99.67,3.27,4.08,-0.12,-0.09,5.43,2.16,3.76,7.78,6.27,2.33,1.77,10.11,8.04,5.67,4.38
2015-11-22,0.97,3.27,77.36,99.4,6.36,2.74,-2.32,-2.28,4.4,-1.96,1.34,9.32,8.12,5.47,3.86,14.8,11.97,10.04,8.08
2015-11-23,1.41,2.79,72.34,100.0,4.68,1.79,-4.19,-4.13,2.57,-2.11,0.19,3.6,2.93,3.61,2.68,7.22,5.62,5.48,4.14
2015-11-24,0.73,3.63,83.71,100.59,6.02,2.31,-0.63,-0.61,5.35,-0.67,1.86,4.1,3.11,1.35,1.13,5.45,4.25,4.51,3.4
