date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m
2011-03-31,3.12,4.83,93.12,99.8,4.4,4.67,3.24,3.24,6.62,2.22,4.26,2.32,1.31,1.88,1.55,4.21,2.86,3.4,2.22
2011-04-01,1.36,4.24,77.28,99.2,7.31,5.23,1.35,1.36,9.16,1.85,4.99,5.72,4.62,4.15,2.49,9.87,7.11,6.78,4.37
2011-04-02,1.07,4.52,79.03,99.63,9.44,5.66,2.3,2.31,10.12,0.68,5.64,3.39,3.35,4.93,2.48,8.32,5.83,6.6,3.91
2011-04-03,0.32,4.65,72.1,100.64,13.65,7.59,2.77,2.79,14.05,0.41,7.54,7.64,4.69,1.17,0.63,8.8,5.32,5.78,3.37
2011-04-04,0.0,8.35,73.27,99.46,17.72,15.4,10.82,10.82,24.58,6.87,15.94,5.98,3.12,6.79,4.27,12.77,7.39,9.89,6.06
2011-04-05,11.87,6.58,79.47,99.2,13.91,10.92,6.17,6.19,17.83,3.92,11.02,6.84,6.08,5.98,2.85,12.82,8.92,10.27,6.62
2011-04-06,0.0,4.79,66.37,100.67,15.5,9.25,3.04,3.06,16.18,0.67,9.21,4.9,3.36,4.32,2.64,9.22,6.0,6.86,4.01
2011-04-07,0.04,6.93,79.57,100.72,13.45,12.18,8.53,8.53,19.71,6.26,12.0,5.99,3.43,0.34,0.2,6.33,3.63,3.47,2.16
2011-04-08,8.64,5.94,86.11,100.96,6.69,8.96,6.37,6.37,12.19,5.51,8.55,2.91,2.74,3.52,2.18,6.43,4.92,4.89,3.57
2011-04-09,0.7,6.05,88.51,101.06,7.48,8.88,6.59,6.59,12.08,4.61,8.45,1.83,1.52,2.6,1.61,4.43,3.14,3.48,2.25
2011-04-10,0.03,8.5,88.13,100.81,13.51,13.79,11.44,11.44,20.38,6.88,13.56,5.32,2.54,2.15,1.57,7.48,4.12,4.71,2.79
2011-04-11,1.07,12.26,84.67,99.8,13.46,19.45,16.96,16.96,26.81,13.35,19.76,3.79,3.85,5.57,2.54,9.36,6.39,7.72,4.67
2011-04-12,17.75,10.52,88.53,99.6,9.63,16.41,14.54,14.54,20.98,11.35,16.6,3.5,3.45,4.49,2.42,7.99,5.87,6.38,4.44
2011-04-13,2.24,7.25,87.9,100.17,6.93,11.13,9.12,9.12,14.01,7.08,11.11,4.63,3.01,1.88,1.5,6.51,4.51,5.12,3.3
2011-04-14,0.0,6.01,65.76,100.87,14.92,12.38,6.53,6.53,20.07,5.15,12.78,5.06,2.57,0.9,0.6,5.97,3.17,3.61,2.26
2011-04-15,0.01,6.54,73.39,101.44,12.17,12.41,7.83,7.83,18.96,6.79,12.47,7.45,5.08,1.7,1.06,9.15,6.14,6.18,4.26
2011-04-16,37.6,8.88,91.84,99.87,10.89,13.32,11.84,11.84,18.98,8.09,13.46,11.85,9.27,6.71,3.65,18.56,12.93,11.07,7.52
2011-04-17,0.07,5.91,66.81,99.96,11.33,12.13,5.95,5.96,17.97,6.64,12.13,3.08,2.98,6.82,3.17,9.9,6.15,8.34,5.02
2011-04-18,0.02,8.02,79.94,100.46,11.78,13.63,10.66,10.66,20.14,8.36,14.12,7.7,3.28,1.3,0.79,9.0,4.06,5.5,2.91
2011-04-19,3.28,9.9,85.89,100.43,11.57,16.07,13.78,13.78,22.67,11.09,16.25,5.15,2.28,1.46,0.79,6.61,3.07,4.31,2.2
2011-04-20,0.01,10.79,78.61,100.15,14.06,18.47,15.01,15.01,26.62,12.56,18.97,4.7,4.47,5.88,2.65,10.58,7.12,7.94,4.61
2011-04-21,0.0,5.4,64.89,101.34,9.07,11.51,4.96,4.97,16.22,7.15,11.41,3.19,3.75,5.19,2.31,8.38,6.06,7.15,4.33
2011-04-22,4.12,5.21,81.12,101.8,5.15,8.05,4.58,4.59,10.31,5.16,7.65,2.33,1.52,4.56,3.03,6.89,4.55,5.92,3.97
2011-04-23,7.46,9.82,90.21,100.79,15.31,15.41,13.34,13.34,22.35,7.04,15.42,4.88,4.01,4.0,2.27,8.88,6.28,6.45,3.91
2011-04-24,7.03,12.62,82.86,100.63,13.1,20.3,17.62,17.62,27.25,14.15,20.72,6.57,4.76,0.64,0.15,7.21,4.91,4.43,2.59
2011-04-25,0.31,13.11,80.08,100.55,12.12,21.39,18.27,18.27,27.78,15.65,21.88,7.06,3.25,1.37,0.89,8.43,4.15,4.59,2.67
2011-04-26,0.18,13.21,81.8,100.36,9.48,21.39,18.39,18.39,26.68,17.19,21.63,3.19,2.98,5.76,3.13,8.94,6.11,7.39,4.42
2011-04-27,12.45,14.35,86.24,100.14,7.78,21.87,19.65,19.65,26.16,18.38,22.07,3.68,3.51,5.52,2.81,9.2,6.31,7.77,4.86
2011-04-28,9.59,11.92,81.37,99.63,10.4,19.51,16.35,16.35,22.85,12.45,19.94,6.91,4.79,5.14,2.65,12.05,7.44,8.0,4.78
2011-04-29,0.06,7.19,71.78,100.18,11.27,14.16,9.03,9.03,19.87,8.6,14.06,2.04,2.34,4.66,2.38,6.7,4.72,5.87,3.47
2011-04-30,0.78,6.38,71.94,101.08,11.91,12.66,7.38,7.39,18.32,6.41,12.35,3.61,3.0,1.94,1.26,5.55,4.26,4.35,2.7
2011-05-01,1.1,7.51,82.75,101.43,10.47,12.68,9.81,9.81,17.54,7.07,12.74,4.42,1.88,1.34,0.94,5.76,2.83,4.04,2.31
2011-05-02,0.18,10.47,82.9,101.08,15.16,17.75,14.57,14.57,25.49,10.33,17.8,2.34,1.92,4.76,2.27,7.1,4.2,5.71,3.25
2011-05-03,0.23,11.98,80.75,100.58,12.13,20.06,16.79,16.79,26.36,14.22,20.29,3.97,3.19,4.52,2.55,8.49,5.74,6.8,4.13
2011-05-04,17.6,6.01,76.31,100.93,9.15,10.98,6.48,6.49,14.89,5.74,10.53,2.91,3.07,5.75,3.32,8.65,6.39,7.0,4.71
2011-05-05,0.0,5.48,64.38,101.04,12.77,11.85,5.15,5.17,18.16,5.4,11.73,3.47,3.75,5.41,2.63,8.87,6.37,7.09,4.32
2011-05-06,0.8,7.1,74.02,100.4,14.19,13.5,8.71,8.71,20.22,6.04,13.42,5.06,3.44,1.6,1.3,6.66,4.74,5.22,2.98
2011-05-07,0.09,7.86,73.66,100.33,12.76,15.19,10.35,10.35,21.33,8.57,15.05,2.2,1.25,3.46,2.06,5.66,3.31,4.7,2.67
2011-05-08,0.08,8.51,74.72,100.33,10.99,15.95,11.57,11.57,20.87,9.88,16.07,3.13,0.95,1.62,1.27,4.75,2.22,2.85,1.72
2011-05-09,0.01,8.22,72.32,100.55,11.06,16.23,11.1,11.1,21.76,10.7,16.08,2.03,1.63,3.83,1.99,5.86,3.62,4.76,2.84
2011-05-10,0.0,7.48,66.75,100.6,14.05,16.04,9.67,9.67,22.69,8.64,15.87,4.75,1.9,1.57,1.07,6.33,2.97,3.69,2.05
2011-05-11,0.0,8.75,72.27,100.71,11.0,17.52,12.03,12.03,23.28,12.28,17.09,5.73,2.48,0.77,0.46,6.51,2.94,3.31,1.93
2011-05-12,0.21,10.02,79.57,100.65,12.4,18.19,13.98,13.98,23.83,11.43,17.7,2.72,1.13,2.75,1.69,5.48,2.82,3.85,2.32
2011-05-13,1.81,11.22,87.99,100.14,6.79,18.13,15.73,15.73,21.69,14.9,17.8,0.77,1.41,4.3,2.57,5.06,3.98,4.76,3.29
2011-05-14,8.81,11.65,90.82,99.68,8.5,18.12,16.22,16.22,22.64,14.14,17.82,1.95,1.7,3.04,1.68,4.99,3.38,4.14,2.63
2011-05-15,12.3,12.1,87.25,99.13,8.65,18.9,16.79,16.79,24.01,15.36,18.97,2.37,1.71,2.64,1.56,5.01,3.27,3.82,2.21
2011-05-16,7.94,11.38,83.39,99.38,9.96,19.07,15.86,15.86,23.77,13.81,18.75,5.39,2.56,0.29,0.29,5.69,2.85,3.57,1.93
2011-05-17,17.98,11.64,88.37,99.57,6.49,18.14,16.28,16.28,22.17,15.68,18.22,2.96,3.24,5.52,2.91,8.48,6.15,7.04,4.46
2011-05-18,8.63,11.13,83.87,99.99,7.05,18.39,15.63,15.63,21.73,14.68,18.41,3.95,3.38,2.89,1.57,6.84,4.95,4.87,3.04
2011-05-19,4.15,9.68,81.69,100.51,8.2,16.39,13.55,13.55,20.86,12.67,16.71,2.25,1.17,1.74,1.39,3.99,2.57,2.89,1.86
2011-05-20,0.24,9.26,78.26,100.63,10.79,16.77,12.87,12.87,21.37,10.58,16.71,3.3,1.64,3.2,1.62,6.5,3.26,4.27,2.49
2011-05-21,0.24,10.77,74.87,100.6,13.05,19.66,15.18,15.18,25.36,12.31,19.8,5.59,2.39,0.47,0.36,6.06,2.75,3.36,2.01
2011-05-22,1.97,12.06,79.94,100.71,10.0,20.42,16.96,16.96,25.41,15.42,20.58,5.61,3.25,1.57,0.89,7.17,4.15,4.92,2.94
2011-05-23,3.19,14.06,89.15,100.34,9.78,21.1,19.28,19.28,26.24,16.46,21.22,3.29,2.82,3.44,1.81,6.72,4.64,5.46,3.14
2011-05-24,1.37,14.41,82.12,100.08,9.55,22.68,19.71,19.71,27.92,18.37,22.93,2.08,2.41,4.18,1.88,6.25,4.29,5.35,2.99
2011-05-25,0.0,13.46,76.24,100.3,11.71,23.22,18.65,18.65,28.58,16.86,23.08,5.4,2.04,0.78,0.63,6.18,2.67,3.55,1.87
2011-05-26,0.8,14.92,77.41,100.13,11.66,24.26,20.27,20.27,30.5,18.83,24.49,3.99,1.73,3.41,2.45,7.4,4.18,5.67,3.1
2011-05-27,1.81,14.33,83.95,100.38,7.88,22.37,19.66,19.66,26.46,18.57,22.53,3.77,2.42,2.81,1.4,6.58,3.82,4.64,2.63
2011-05-28,0.75,13.96,80.27,100.55,9.4,22.96,19.29,19.29,27.55,18.15,22.86,2.0,1.94,3.96,2.07,5.97,4.01,5.19,3.02
2011-05-29,0.0,15.19,79.32,100.85,9.71,24.6,20.66,20.66,29.54,19.83,24.5,2.54,1.07,3.58,2.04,6.12,3.11,4.61,2.61
2011-05-30,0.36,15.62,75.18,101.02,12.32,25.63,21.15,21.15,32.21,19.89,25.9,4.06,1.45,2.01,1.57,6.08,3.02,4.23,2.38
2011-05-31,0.02,16.07,71.17,101.15,12.38,26.78,21.61,21.61,33.12,20.74,27.32,5.32,2.06,0.88,0.6,6.2,2.65,3.15,1.8
2011-06-01,0.71,16.64,78.28,100.86,10.42,25.9,22.08,22.08,31.7,21.28,26.25,5.28,1.81,2.04,1.59,7.32,3.4,4.78,2.52
2011-06-02,0.0,10.25,62.76,100.75,11.58,21.71,14.38,14.38,27.35,15.77,21.9,4.34,3.22,4.49,2.82,8.84,6.04,7.25,4.2
2011-06-03,0.1,7.64,58.46,101.07,11.78,18.11,9.99,10.0,23.94,12.17,18.37,3.66,2.0,3.1,2.11,6.76,4.11,4.91,3.11
2011-06-04,0.62,9.38,60.47,100.88,15.25,21.03,12.92,12.92,27.28,12.03,21.09,5.65,2.57,0.31,0.19,5.95,2.76,2.75,1.58
2011-06-05,0.59,12.83,80.06,100.57,7.63,21.57,17.95,17.95,25.51,17.88,21.54,4.44,2.2,0.32,0.31,4.76,2.52,2.51,1.51
2011-06-06,0.04,11.66,67.02,100.6,11.66,22.5,16.44,16.44,28.25,16.59,22.9,4.48,2.29,0.53,0.38,5.01,2.67,2.92,1.95
2011-06-07,0.01,12.69,68.62,100.53,14.59,23.88,17.63,17.63,30.61,16.02,23.89,2.97,1.61,2.57,1.81,5.54,3.42,4.36,2.5
2011-06-08,0.0,15.54,69.31,100.44,13.53,26.67,20.94,20.94,33.22,19.69,27.09,2.33,0.8,2.11,1.41,4.44,2.21,3.26,1.94
2011-06-09,4.67,16.77,70.91,100.32,10.68,27.69,22.18,22.18,33.91,23.23,27.97,4.02,1.78,1.44,1.13,5.46,2.91,4.1,2.13
2011-06-10,1.91,15.9,73.52,100.4,9.56,26.57,21.34,21.34,31.71,22.16,26.47,3.37,0.82,2.39,1.66,5.76,2.48,3.64,2.05
2011-06-11,5.8,15.16,70.59,100.25,10.02,26.32,20.55,20.55,31.38,21.36,26.33,2.6,1.0,1.17,0.75,3.78,1.75,2.07,1.27
2011-06-12,7.02,14.66,71.6,100.08,11.19,25.79,19.97,19.97,31.29,20.1,25.5,5.65,3.09,1.14,0.95,6.79,4.04,2.83,1.58
2011-06-13,0.06,9.79,65.58,100.33,8.53,21.03,13.62,13.62,25.01,16.48,20.37,2.65,2.28,4.45,2.2,7.1,4.48,5.49,3.47
2011-06-14,0.08,9.48,68.26,100.33,9.85,19.91,13.21,13.21,23.69,13.84,19.21,1.71,2.27,4.4,2.13,6.11,4.4,5.26,3.21
2011-06-15,0.0,8.58,57.41,100.45,14.15,20.84,11.67,11.68,27.09,12.94,20.42,5.21,2.22,0.95,0.65,6.16,2.87,3.23,1.95
2011-06-16,9.69,11.4,73.31,100.23,12.49,21.18,15.78,15.78,26.9,14.4,21.0,2.82,2.29,3.53,2.15,6.34,4.44,5.27,3.19
2011-06-17,5.88,13.36,74.58,100.22,12.33,23.41,18.5,18.5,29.19,16.86,23.3,3.88,2.41,1.81,1.43,5.68,3.84,4.14,2.44
2011-06-18,2.41,14.54,75.43,100.15,11.13,24.66,19.85,19.85,29.89,18.76,24.5,2.46,1.45,1.79,1.05,4.24,2.5,2.82,1.71
2011-06-19,7.41,14.2,75.68,99.95,8.07,24.15,19.46,19.46,28.57,20.5,24.02,3.11,1.19,2.25,1.37,5.36,2.55,3.38,1.96
2011-06-20,9.08,12.34,76.19,100.2,8.61,22.31,17.28,17.28,26.49,17.89,21.66,4.7,2.31,1.84,1.55,6.54,3.87,4.24,2.59
2011-06-21,1.62,14.97,76.78,100.31,12.21,24.95,20.27,20.27,30.81,18.6,24.71,3.47,2.07,1.88,1.16,5.35,3.23,3.57,2.13
2011-06-22,0.29,16.24,72.48,100.09,10.62,27.17,21.65,21.65,32.3,21.67,27.02,4.39,2.28,1.38,1.04,5.78,3.32,4.05,2.23
2011-06-23,0.35,15.01,74.17,99.83,8.27,25.31,20.32,20.32,30.14,21.86,25.26,3.68,2.82,3.11,2.03,6.79,4.85,4.97,2.88
2011-06-24,0.34,13.16,65.55,99.65,10.24,25.24,18.16,18.16,30.42,20.18,25.12,3.4,2.73,3.11,1.87,6.5,4.6,4.76,2.97
2011-06-25,0.14,11.78,64.53,100.11,10.76,24.18,16.53,16.53,28.67,17.91,23.62,2.54,1.21,2.74,1.88,5.28,3.09,4.14,2.41
2011-06-26,1.26,11.36,61.82,100.49,12.34,24.37,16.0,16.0,29.08,16.74,23.8,4.33,1.89,0.68,0.47,5.01,2.36,2.66,1.67
2011-06-27,0.93,13.52,68.26,100.55,8.95,25.5,18.76,18.76,29.61,20.66,25.03,2.81,1.86,0.08,0.07,2.9,1.93,1.57,1.06
2011-06-28,7.52,16.1,76.94,100.23,11.17,26.18,21.47,21.48,31.42,20.25,25.88,2.89,1.05,2.28,1.57,5.17,2.62,3.72,2.13
2011-06-29,0.38,12.0,60.46,100.37,10.31,25.58,16.59,16.59,30.65,20.34,25.06,2.26,1.59,4.34,2.52,6.6,4.11,5.33,3.17
2011-06-30,0.04,10.07,55.31,100.64,12.55,24.26,14.11,14.11,29.83,17.28,23.67,2.87,0.78,3.08,1.99,5.95,2.77,4.06,2.5
2011-07-01,0.0,9.76,51.33,100.65,14.22,25.01,13.54,13.54,31.45,17.23,24.41,3.89,1.03,2.26,1.77,6.16,2.8,3.97,2.35
2011-07-02,2.71,10.63,49.8,100.68,13.93,26.32,14.87,14.87,33.23,19.3,26.34,5.34,2.38,0.14,0.05,5.48,2.44,1.89,1.12
2011-07-03,10.91,15.47,72.83,100.27,11.29,26.33,20.89,20.89,32.96,21.67,26.15,4.56,2.61,0.83,0.36,5.39,2.97,3.39,1.92
2011-07-04,1.96,15.6,77.06,100.26,7.69,25.46,21.02,21.02,29.47,21.79,25.33,2.69,0.72,1.79,1.33,4.48,2.05,3.21,1.72
2011-07-05,0.6,13.89,62.7,100.38,13.69,27.67,19.13,19.13,33.28,19.59,26.89,4.08,1.8,0.35,0.26,4.43,2.06,1.99,1.05
2011-07-06,2.54,14.63,68.9,100.43,9.87,26.82,19.99,19.99,30.83,20.96,26.17,4.5,1.79,0.97,0.8,5.46,2.59,3.43,2.04
2011-07-07,1.87,13.97,59.23,100.3,14.62,28.76,19.18,19.18,35.16,20.55,27.95,5.14,2.23,0.5,0.32,5.64,2.55,3.18,1.74
2011-07-08,19.67,16.83,84.2,99.94,8.08,25.28,22.17,22.17,29.06,20.98,25.06,2.69,1.87,2.94,1.69,5.62,3.56,3.98,2.48
2011-07-09,1.39,12.52,60.2,100.28,12.22,25.76,17.42,17.42,31.71,19.49,25.82,3.54,2.84,1.86,1.17,5.4,4.01,3.67,2.46
2011-07-10,0.0,12.21,54.32,100.66,12.51,27.18,17.13,17.13,33.48,20.97,27.21,5.52,2.14,0.69,0.59,6.21,2.73,2.45,1.45
2011-07-11,2.75,15.9,67.78,100.37,13.31,28.25,21.27,21.27,33.84,20.53,27.85,2.22,1.32,4.18,2.19,6.39,3.52,5.02,2.94
2011-07-12,0.16,16.79,66.07,99.93,11.37,29.54,22.14,22.14,35.21,23.84,29.15,2.6,1.76,3.12,2.12,5.72,3.88,4.9,2.86
2011-07-13,10.35,15.67,67.71,99.99,12.29,27.87,20.98,20.98,33.88,21.59,27.56,4.71,1.93,2.56,1.78,7.27,3.71,4.38,2.49
2011-07-14,0.0,9.98,54.9,100.59,10.95,24.37,13.89,13.89,29.37,18.41,23.64,4.34,3.17,2.49,1.45,6.83,4.62,4.79,2.92
2011-07-15,0.0,10.26,58.45,100.9,12.34,24.0,14.5,14.5,29.23,16.89,23.11,3.32,1.12,2.57,1.91,5.89,3.03,4.14,2.45
2011-07-16,0.0,10.69,58.4,101.09,13.97,24.65,15.14,15.14,30.32,16.35,23.83,2.97,1.37,2.42,1.92,5.39,3.29,4.37,2.59
2011-07-17,0.03,12.41,59.78,101.08,13.82,26.88,17.49,17.49,32.55,18.73,25.93,3.36,0.76,2.74,2.09,6.11,2.84,4.24,2.45
2011-07-18,0.01,13.9,58.27,100.54,14.71,29.14,19.2,19.2,35.33,20.62,28.19,4.72,2.05,0.7,0.52,5.42,2.57,3.44,1.94
2011-07-19,3.16,16.43,64.72,99.99,10.98,29.63,21.79,21.79,35.2,24.22,29.15,4.34,2.19,0.15,0.12,4.49,2.31,2.81,1.63
2011-07-20,0.2,16.5,63.65,100.07,13.1,30.55,21.87,21.87,36.03,22.93,29.52,4.28,1.49,1.22,1.08,5.5,2.57,2.64,1.56
2011-07-21,0.01,17.09,59.24,100.01,14.17,32.06,22.43,22.43,38.24,24.07,31.38,3.3,1.87,1.54,1.27,4.84,3.14,3.61,2.1
2011-07-22,0.7,18.27,61.45,100.23,10.24,31.85,23.58,23.58,37.15,26.91,31.94,2.93,1.07,1.66,1.3,4.58,2.37,3.25,1.83
2011-07-23,1.98,16.54,56.17,100.4,12.6,32.3,21.94,21.94,38.17,25.57,31.81,3.56,1.67,1.56,1.24,5.11,2.91,3.36,1.88
2011-07-24,3.58,17.1,64.74,100.35,7.23,30.06,22.52,22.52,33.55,26.32,29.89,2.68,2.06,2.42,1.05,5.1,3.1,3.46,2.02
2011-07-25,11.57,17.37,71.02,99.96,8.24,28.82,22.7,22.7,32.77,24.53,28.49,2.65,1.14,0.22,0.17,2.87,1.3,1.22,0.81
2011-07-26,0.2,13.09,53.14,99.82,12.98,29.48,17.84,17.85,35.65,22.68,28.64,4.6,2.63,1.47,0.89,6.07,3.52,4.15,2.31
2011-07-27,0.02,11.06,46.93,100.32,11.81,28.71,15.31,15.31,34.06,22.25,27.97,5.19,2.38,0.74,0.61,5.94,2.98,3.5,2.07
2011-07-28,0.13,13.84,54.69,100.57,13.64,29.63,18.97,18.97,35.96,22.32,29.22,3.11,1.84,0.76,0.33,3.87,2.17,2.4,1.42
2011-07-29,0.13,15.05,51.24,100.33,13.79,32.37,20.28,20.28,39.05,25.26,31.77,3.4,2.75,2.33,1.23,5.73,3.98,4.33,2.52
2011-07-30,0.0,13.71,53.35,100.51,8.63,29.68,18.71,18.71,33.81,25.18,29.47,4.68,2.91,0.8,0.52,5.48,3.43,3.19,2.01
2011-07-31,1.23,12.04,48.81,100.61,14.32,29.62,16.73,16.73,36.01,21.69,28.8,2.98,1.54,0.7,0.61,3.68,2.15,2.19,1.32
2011-08-01,3.32,13.3,53.11,100.32,15.11,29.78,18.36,18.37,36.78,21.66,29.0,3.57,1.02,2.1,1.43,5.67,2.46,3.44,1.87
2011-08-02,0.28,12.57,51.02,99.96,13.17,29.15,17.26,17.26,35.2,22.03,28.66,4.6,3.48,1.23,0.76,5.83,4.24,4.26,2.69
2011-08-03,4.17,14.66,64.6,99.64,9.12,27.51,19.86,19.86,32.74,23.62,27.17,3.16,1.68,2.31,1.46,5.47,3.15,3.85,2.17
2011-08-04,0.41,15.44,69.52,100.06,9.85,27.81,20.82,20.82,32.28,22.43,26.87,3.71,2.81,1.7,0.87,5.41,3.68,3.95,2.78
2011-08-05,0.1,12.97,60.08,100.71,11.1,27.61,18.14,18.14,32.44,21.35,26.52,3.01,2.92,2.86,1.42,5.87,4.34,4.23,2.92
2011-08-06,10.66,15.8,71.5,100.41,11.43,27.46,21.19,21.19,32.86,21.43,26.84,2.49,2.18,3.74,2.12,6.23,4.29,5.08,3.31
2011-08-07,6.69,17.66,73.72,99.61,9.97,28.29,22.92,22.92,33.62,23.65,28.06,2.93,2.17,3.13,1.84,6.05,4.0,4.8,2.86
2011-08-08,0.04,14.4,58.78,99.42,11.97,28.92,19.55,19.55,34.52,22.55,28.45,3.28,2.25,2.38,1.44,5.66,3.69,4.24,2.67
2011-08-09,1.69,13.92,55.1,99.26,12.33,29.44,19.0,19.01,35.47,23.14,28.96,6.62,4.53,0.67,0.46,7.29,4.99,4.58,2.72
2011-08-10,0.04,11.58,50.93,99.55,12.57,27.83,15.95,15.95,33.88,21.32,27.22,2.79,2.6,3.95,2.26,6.74,4.86,5.62,3.3
2011-08-11,0.0,9.87,48.85,100.13,11.87,26.23,13.7,13.7,31.51,19.64,25.34,3.44,1.86,2.38,1.32,5.82,3.18,3.76,2.27
2011-08-12,0.24,8.78,46.08,100.64,15.09,25.49,11.84,11.85,32.02,16.93,24.45,4.29,1.57,1.08,1.07,5.38,2.64,3.38,1.92
2011-08-13,6.04,14.01,71.16,100.58,10.43,25.48,19.32,19.32,30.44,20.01,24.93,4.47,3.52,2.72,1.78,7.19,5.3,5.18,3.31
2011-08-14,23.38,15.73,77.9,99.86,8.27,25.6,21.06,21.06,30.03,21.76,25.22,5.69,3.37,0.73,0.39,6.43,3.77,3.19,2.03
2011-08-15,6.4,13.52,76.54,99.61,8.33,23.48,18.6,18.6,28.04,19.71,22.97,3.4,2.92,2.59,1.38,5.99,4.3,4.19,2.64
2011-08-16,0.15,12.19,63.85,100.29,11.98,24.69,17.09,17.09,30.29,18.31,24.38,5.76,4.21,0.97,0.66,6.73,4.86,4.71,3.11
2011-08-17,0.06,11.74,57.37,100.91,14.08,26.34,16.56,16.56,32.54,18.46,25.65,5.25,2.33,0.9,0.59,6.15,2.92,3.23,1.8
2011-08-18,5.42,12.82,62.14,100.57,11.75,26.21,17.87,17.87,32.54,20.79,25.73,1.6,1.86,3.81,1.74,5.41,3.6,4.56,2.76
2011-08-19,5.85,13.44,68.35,100.29,11.87,25.16,18.61,18.61,31.13,19.27,24.87,3.56,1.4,0.17,0.26,3.73,1.66,1.49,0.91
2011-08-20,0.01,12.04,59.56,100.51,14.83,26.24,16.88,16.88,32.7,17.87,25.39,5.72,2.26,0.46,0.48,6.19,2.74,2.65,1.48
2011-08-21,9.31,15.25,71.24,100.2,11.4,26.62,20.57,20.57,32.78,21.38,26.27,2.34,1.65,3.25,2.11,5.6,3.76,4.83,2.79
2011-08-22,0.01,10.14,56.14,100.31,11.03,24.07,13.74,13.75,28.85,17.81,23.49,2.32,2.59,3.95,1.82,6.27,4.41,5.25,3.15
2011-08-23,0.0,7.49,47.11,100.76,14.12,22.47,9.61,9.62,28.54,14.42,21.5,6.13,2.54,0.3,0.27,6.43,2.81,3.49,1.88
2011-08-24,0.03,11.06,61.33,100.59,15.19,24.03,15.5,15.5,30.87,15.67,23.5,3.37,2.97,3.65,2.22,7.01,5.19,5.94,3.61
2011-08-25,9.91,15.41,75.04,100.22,10.38,25.64,20.76,20.76,31.76,21.37,25.57,3.99,3.73,3.59,1.64,7.58,5.37,5.9,3.59
2011-08-26,0.91,15.12,72.76,100.37,13.13,26.5,20.48,20.48,32.36,19.23,25.79,2.81,1.37,2.03,1.42,4.84,2.79,3.34,1.96
2011-08-27,67.58,16.13,88.8,99.24,3.83,23.38,21.39,21.39,25.41,21.58,23.35,13.88,10.82,4.0,1.85,17.88,12.67,10.83,7.41
2011-08-28,15.85,13.56,72.33,98.81,9.39,23.65,18.5,18.5,29.11,19.72,23.82,13.02,10.34,4.87,2.28,17.89,12.63,10.47,6.85
2011-08-29,0.17,10.04,68.37,100.45,7.46,20.29,14.04,14.04,24.12,16.66,20.12,2.91,1.53,2.7,1.67,5.61,3.2,3.94,2.44
2011-08-30,0.0,9.59,63.14,100.97,12.9,20.83,13.45,13.45,27.07,14.17,20.76,3.17,0.99,2.76,1.92,5.93,2.91,3.96,2.37
2011-08-31,0.04,9.96,62.67,101.18,11.96,21.17,14.07,14.07,27.93,15.97,21.53,4.33,2.06,0.34,0.35,4.67,2.42,2.78,1.77
2011-09-01,1.37,11.51,71.59,101.0,12.87,21.9,16.29,16.29,28.49,15.62,21.67,4.27,1.55,1.82,1.48,6.09,3.02,4.09,2.41
2011-09-02,2.19,12.87,79.18,100.75,8.46,22.22,18.04,18.04,26.58,18.12,21.79,1.21,1.81,3.88,1.86,5.09,3.67,4.47,2.72
2011-09-03,2.74,14.87,81.8,100.51,11.25,24.04,20.22,20.22,29.44,18.18,23.58,3.06,0.97,2.41,1.76,5.47,2.72,3.65,2.14
2011-09-04,2.95,16.25,81.67,100.18,9.09,25.18,21.66,21.67,29.98,20.89,25.02,4.05,2.17,3.21,1.7,7.26,3.86,4.71,2.75
2011-09-05,33.93,16.03,84.81,99.85,6.38,24.26,21.36,21.36,27.41,21.03,24.11,4.35,2.83,2.39,1.08,6.74,3.9,4.32,2.58
2011-09-06,29.12,11.75,90.97,100.37,3.82,18.35,16.45,16.45,19.87,16.04,18.03,3.15,2.57,4.34,2.52,7.48,5.08,6.12,4.27
2011-09-07,40.14,16.78,94.39,100.25,6.89,23.07,22.13,22.13,25.86,18.97,23.15,3.84,2.17,2.36,1.28,6.2,3.45,4.49,2.58
2011-09-08,38.97,16.29,94.54,100.18,6.13,22.62,21.65,21.65,26.22,20.09,22.63,3.82,3.31,2.19,1.04,6.01,4.35,4.03,2.41
2011-09-09,7.58,15.55,88.03,100.07,8.38,22.91,20.88,20.88,27.07,18.69,23.03,2.92,1.45,2.81,1.66,5.73,3.1,4.04,2.46
2011-09-10,0.4,13.59,81.65,100.33,9.87,22.0,18.79,18.79,27.19,17.32,22.11,2.23,1.74,3.06,1.71,5.29,3.45,4.23,2.47
2011-09-11,2.98,13.13,78.22,100.66,10.63,22.17,18.33,18.33,27.43,16.8,22.31,3.29,1.2,1.16,0.86,4.45,2.06,2.59,1.45
2011-09-12,0.39,12.31,77.74,100.67,10.57,21.34,17.3,17.3,26.37,15.8,21.35,4.27,1.69,0.78,0.55,5.05,2.24,2.77,1.59
2011-09-13,0.0,12.86,79.1,100.48,11.49,21.82,17.93,17.93,27.62,16.13,21.75,5.53,1.85,1.11,0.9,6.64,2.76,4.14,2.11
